topic_id	topic_name	meta_topic	topic_word	topic_size	doc_1	doc_2	doc_3	doc_4	doc_5	doc_6	doc_7	doc_8	doc_9	doc_10	doc_11	doc_12	doc_13	doc_14	doc_15	doc_16	doc_17	doc_18	doc_19	doc_20
133	retweet_lunc_giveaway	44	retweet (9.0), lunc (8.0), giveaway (6.0), hours (3.0), tweet (3.0), following (3.0), lunccommuntiy (3.0), follow (3.0), bnb (3.0), hrs (3.0)	34	http://twitter.com/i/web/status/1587709001936130048	http://twitter.com/i/web/status/1587229910816509953	http://twitter.com/i/web/status/1587014775006978048	http://twitter.com/i/web/status/1586686325780013056	http://twitter.com/i/web/status/1586441276030783489	http://twitter.com/i/web/status/1582990970206883841	http://twitter.com/i/web/status/1586420118460198913	http://twitter.com/i/web/status/1586174288343736321	http://twitter.com/i/web/status/1585776390137323520	http://twitter.com/i/web/status/1585458668505649154	http://twitter.com/i/web/status/1586404168298037249	http://twitter.com/i/web/status/1585632687527972872	http://twitter.com/i/web/status/1585512472835870720	http://twitter.com/i/web/status/1585619468704686083	http://twitter.com/i/web/status/1585782313379852289	http://twitter.com/i/web/status/1582013793000824832	http://twitter.com/i/web/status/1587310114037694464	http://twitter.com/i/web/status/1577492582036566016	http://twitter.com/i/web/status/1586169776396963841	http://twitter.com/i/web/status/1586175997371719682
134	itaewon_tragedy_condolences	51	itaewon (11.0), tragedy (2.0), condolences (2.0), prayers (2.0), mourning (2.0), stampede (2.0), injured (2.0), jill (2.0), seoul (2.0), deepest (1.0)	43	http://twitter.com/i/web/status/1586519468330844160	http://twitter.com/i/web/status/1586369808144420865	http://twitter.com/i/web/status/1587390413882937344	http://twitter.com/i/web/status/1586540625976971270	http://twitter.com/i/web/status/1586457327577841669	http://twitter.com/i/web/status/1586663937700876288	http://twitter.com/i/web/status/1586434046489690112	http://twitter.com/i/web/status/1586542937562906625	http://twitter.com/i/web/status/1586425328444243969	http://twitter.com/i/web/status/1586555689241018372	http://twitter.com/i/web/status/1586384057738592258	http://twitter.com/i/web/status/1586498984306102272	http://twitter.com/i/web/status/1586431901836800000	http://twitter.com/i/web/status/1586525226153652225	http://twitter.com/i/web/status/1586561406807441408	http://twitter.com/i/web/status/1586554111901982722	http://twitter.com/i/web/status/1586593925502218240	http://twitter.com/i/web/status/1586750458961567747	http://twitter.com/i/web/status/1586537908072173568	http://twitter.com/i/web/status/1586715075460886528
135	instagram_story_rm	-1	instagram (21.0), story (12.0), rm (9.0), rkive (7.0), post (5.0), aesthetic (5.0), tumblr (5.0), whanki (4.0), agustd (4.0), dictionary (4.0)	38	http://twitter.com/i/web/status/1580873899784347648	http://twitter.com/i/web/status/1580506033981530112	http://twitter.com/i/web/status/1582493633567039489	http://twitter.com/i/web/status/1583841985890512896	http://twitter.com/i/web/status/1581841380296781825	http://twitter.com/i/web/status/1581239183745503233	http://twitter.com/i/web/status/1582965905239117824	http://twitter.com/i/web/status/1580730383611572224	http://twitter.com/i/web/status/1583837864852275205	http://twitter.com/i/web/status/1587094031225470976	http://twitter.com/i/web/status/1576507956186689536	http://twitter.com/i/web/status/1585874348405325827	http://twitter.com/i/web/status/1583838559978389504	http://twitter.com/i/web/status/1582356677881257986	http://twitter.com/i/web/status/1581952298242445313	http://twitter.com/i/web/status/1584737563666882560	http://twitter.com/i/web/status/1585845881391443968	http://twitter.com/i/web/status/1580875620732370944	http://twitter.com/i/web/status/1576586795696807936	http://twitter.com/i/web/status/1581943117103566850
136	mario_movie_super	31	mario (20.0), movie (7.0), super (6.0), bros (6.0), toad (5.0), supermariobrosmovie (5.0), luigi (4.0), trailer (4.0), fanart (3.0), nintendo (3.0)	56	http://twitter.com/i/web/status/1576424235849093123	http://twitter.com/i/web/status/1577826119746740224	http://twitter.com/i/web/status/1579970558443556864	http://twitter.com/i/web/status/1578846960290713607	http://twitter.com/i/web/status/1578485286631526400	http://twitter.com/i/web/status/1578247068295999488	http://twitter.com/i/web/status/1578171113779216384	http://twitter.com/i/web/status/1578123106916659200	http://twitter.com/i/web/status/1578117781358366720	http://twitter.com/i/web/status/1578117893698396160	http://twitter.com/i/web/status/1577572248361148416	http://twitter.com/i/web/status/1578116509213560832	http://twitter.com/i/web/status/1578499009148510209	http://twitter.com/i/web/status/1578215482045366274	http://twitter.com/i/web/status/1587179216155598848	http://twitter.com/i/web/status/1578122363794849811	http://twitter.com/i/web/status/1578146320124346368	http://twitter.com/i/web/status/1578121893731000320	http://twitter.com/i/web/status/1582795598604169217	http://twitter.com/i/web/status/1578143463270293504
137	shot_moment_shoot	2	shot (17.0), moment (15.0), shoot (11.0), shots (4.0), upclose (3.0), margolyes (3.0), yasss (3.0), miriam (3.0), splatterscope (3.0), forgor (3.0)	36	http://twitter.com/i/web/status/1576363005536743425	http://twitter.com/i/web/status/1585453816119435265	http://twitter.com/i/web/status/1586241752771723264	http://twitter.com/i/web/status/1583122179075739649	http://twitter.com/i/web/status/1585154220428505088	http://twitter.com/i/web/status/1586092824864624640	http://twitter.com/i/web/status/1582203648183922688	http://twitter.com/i/web/status/1581693170651639814	http://twitter.com/i/web/status/1585846554224578561	http://twitter.com/i/web/status/1584067185781051392	http://twitter.com/i/web/status/1579542478881185792	http://twitter.com/i/web/status/1582990971150557184	http://twitter.com/i/web/status/1585302751751573504	http://twitter.com/i/web/status/1580291185876250624	http://twitter.com/i/web/status/1577252985347878912	http://twitter.com/i/web/status/1579632801766604800	http://twitter.com/i/web/status/1578719819763167232	http://twitter.com/i/web/status/1577764176021360651	http://twitter.com/i/web/status/1576490556100055040	http://twitter.com/i/web/status/1586192357749243904
138	seokjin_chris_youngji	30	seokjin (19.0), chris (5.0), youngji (4.0), spinning (3.0), hug (3.0), compilation (2.0), handsome (2.0), omg (2.0), martin (2.0), squeezing (2.0)	65	http://twitter.com/i/web/status/1585850775208501248	http://twitter.com/i/web/status/1587001992731185152	http://twitter.com/i/web/status/1583043384414900224	http://twitter.com/i/web/status/1581918438788050944	http://twitter.com/i/web/status/1582755574088798209	http://twitter.com/i/web/status/1585845876403994629	http://twitter.com/i/web/status/1586189558391054337	http://twitter.com/i/web/status/1585846937281957888	http://twitter.com/i/web/status/1584420173603573760	http://twitter.com/i/web/status/1579824960826376193	http://twitter.com/i/web/status/1579811295645556742	http://twitter.com/i/web/status/1583043333550575616	http://twitter.com/i/web/status/1577283603968712705	http://twitter.com/i/web/status/1586195079789543425	http://twitter.com/i/web/status/1581222947577921537	http://twitter.com/i/web/status/1579411300551385090	http://twitter.com/i/web/status/1578701149359681536	http://twitter.com/i/web/status/1586180468353163264	http://twitter.com/i/web/status/1586193440210944001	http://twitter.com/i/web/status/1582408476931653642
139	ufc_fight_druski	52	ufc (14.0), fight (9.0), druski (9.0), hasbulla (7.0), training (7.0), schoolfights (7.0), hoodfights (7.0), mma (6.0), fights (5.0), streetfights (5.0)	23	http://twitter.com/i/web/status/1583129391911305216	http://twitter.com/i/web/status/1583901538413473792	http://twitter.com/i/web/status/1585670937214582785	http://twitter.com/i/web/status/1578825140577923072	http://twitter.com/i/web/status/1580605918072299524	http://twitter.com/i/web/status/1581341795484864512	http://twitter.com/i/web/status/1583115734493691906	http://twitter.com/i/web/status/1583269155888775169	http://twitter.com/i/web/status/1583838013813297157	http://twitter.com/i/web/status/1583893677579341825	http://twitter.com/i/web/status/1583925442847076353	http://twitter.com/i/web/status/1579546221307625474	http://twitter.com/i/web/status/1580605574969843712	http://twitter.com/i/web/status/1583924879447191552	http://twitter.com/i/web/status/1585269976012767238	http://twitter.com/i/web/status/1586027493165006850	http://twitter.com/i/web/status/1577838435821297664	http://twitter.com/i/web/status/1576793050772164608	http://twitter.com/i/web/status/1581388744573132802	http://twitter.com/i/web/status/1576818030507532288
140	rt_hours_turn	17	rt (10.0), hours (6.0), turn (4.0), luck (3.0), eme (3.0), globes (3.0), tstheerastour (3.0), boner (3.0), bones (3.0), millionaire (2.0)	43	http://twitter.com/i/web/status/1587480734360535040	http://twitter.com/i/web/status/1579367250171428864	http://twitter.com/i/web/status/1585917962036293632	http://twitter.com/i/web/status/1580472261358026753	http://twitter.com/i/web/status/1586497263622184960	http://twitter.com/i/web/status/1579539737416957952	http://twitter.com/i/web/status/1582089286282715138	http://twitter.com/i/web/status/1585523255678476288	http://twitter.com/i/web/status/1578128215117541377	http://twitter.com/i/web/status/1586685927866261505	http://twitter.com/i/web/status/1585556914477244416	http://twitter.com/i/web/status/1582595398954520576	http://twitter.com/i/web/status/1585864700771766272	http://twitter.com/i/web/status/1587298511871090689	http://twitter.com/i/web/status/1581147399741112325	http://twitter.com/i/web/status/1583560560959815681	http://twitter.com/i/web/status/1582919346741194752	http://twitter.com/i/web/status/1585475375655690240	http://twitter.com/i/web/status/1585897369367097344	http://twitter.com/i/web/status/1585830596252553216
141	halloween_happy_wood	53	halloween (27.0), happy (21.0), wood (6.0), muslims (6.0), oct (4.0), smokey (4.0), tartali (4.0), subhanallah (4.0), transformerskids (4.0), edt (4.0)	30	http://twitter.com/i/web/status/1587071967047426049	http://twitter.com/i/web/status/1587276469427896321	http://twitter.com/i/web/status/1585747869784428548	http://twitter.com/i/web/status/1587192308079898624	http://twitter.com/i/web/status/1586080296499171328	http://twitter.com/i/web/status/1587041903673241600	http://twitter.com/i/web/status/1587021566986145794	http://twitter.com/i/web/status/1586705874500091904	http://twitter.com/i/web/status/1587136671321030658	http://twitter.com/i/web/status/1586987397153116161	http://twitter.com/i/web/status/1587055631797813249	http://twitter.com/i/web/status/1587182568931213312	http://twitter.com/i/web/status/1586713476827058176	http://twitter.com/i/web/status/1586834358064791553	http://twitter.com/i/web/status/1587434589672583169	http://twitter.com/i/web/status/1587002391643099137	http://twitter.com/i/web/status/1586907201632755713	http://twitter.com/i/web/status/1586659174846529536	http://twitter.com/i/web/status/1586033863096426496	http://twitter.com/i/web/status/1587183914329702402
142	aaron_royals_mets	5	aaron (7.0), royals (7.0), mets (4.0), astros (4.0), baseball (4.0), postseason (4.0), young (4.0), judge (3.0), phillies (3.0), fielder (3.0)	44	http://twitter.com/i/web/status/1576066491551600640	http://twitter.com/i/web/status/1577451107516809216	http://twitter.com/i/web/status/1583982533016162304	http://twitter.com/i/web/status/1577462671582134272	http://twitter.com/i/web/status/1577454078892060672	http://twitter.com/i/web/status/1576686401608818688	http://twitter.com/i/web/status/1584396472077889536	http://twitter.com/i/web/status/1577451053607329792	http://twitter.com/i/web/status/1577450773713068032	http://twitter.com/i/web/status/1578055398002769922	http://twitter.com/i/web/status/1577451176429342727	http://twitter.com/i/web/status/1577486205096464385	http://twitter.com/i/web/status/1584306335147233281	http://twitter.com/i/web/status/1586217263912271872	http://twitter.com/i/web/status/1577852792424865792	http://twitter.com/i/web/status/1586735374985854976	http://twitter.com/i/web/status/1582355820758564865	http://twitter.com/i/web/status/1581524343569276928	http://twitter.com/i/web/status/1587387989981700096	http://twitter.com/i/web/status/1584371182492524544
143	funny_humor_jokes	16	funny (8.0), humor (6.0), jokes (6.0), deprecating (2.0), sexy (2.0), joke (2.0), laugh (2.0), sorry (2.0), unfortunately (2.0), cyno (2.0)	23	http://twitter.com/i/web/status/1579382959660232705	http://twitter.com/i/web/status/1580184850048618496	http://twitter.com/i/web/status/1577037418309382146	http://twitter.com/i/web/status/1577416859904794624	http://twitter.com/i/web/status/1585468417003458563	http://twitter.com/i/web/status/1585449317128876034	http://twitter.com/i/web/status/1578361018778279937	http://twitter.com/i/web/status/1583933010373935104	http://twitter.com/i/web/status/1578746948001345536	http://twitter.com/i/web/status/1582420889400135680	http://twitter.com/i/web/status/1578705469123678208	http://twitter.com/i/web/status/1584310057906622464	http://twitter.com/i/web/status/1576172155712471040	http://twitter.com/i/web/status/1577609127232442368	http://twitter.com/i/web/status/1579850036753887232	http://twitter.com/i/web/status/1581277003411382272	http://twitter.com/i/web/status/1586151412970401792	http://twitter.com/i/web/status/1580665955641794561	http://twitter.com/i/web/status/1582073704515002370	http://twitter.com/i/web/status/1576468282885799936
144	sensitive_upset_hurt	-1	sensitive (5.0), upset (3.0), hurt (2.0), notices (2.0), observant (1.0), hurts (1.0), feelings (1.0), tone (1.0), someone (1.0), connection (1.0)	106	http://twitter.com/i/web/status/1578127940738596864	http://twitter.com/i/web/status/1583454360104996866	http://twitter.com/i/web/status/1578656734000066560	http://twitter.com/i/web/status/1580262057168932864	http://twitter.com/i/web/status/1585101227687579648	http://twitter.com/i/web/status/1583584108919169025	http://twitter.com/i/web/status/1586376703194320897	http://twitter.com/i/web/status/1585624729376858117	http://twitter.com/i/web/status/1586617149350547457	http://twitter.com/i/web/status/1582916824970465281	http://twitter.com/i/web/status/1580996267697614849	http://twitter.com/i/web/status/1583542793380581378	http://twitter.com/i/web/status/1580409493422166016	http://twitter.com/i/web/status/1584207244660420613	http://twitter.com/i/web/status/1584577861305786368	http://twitter.com/i/web/status/1583040887898394624	http://twitter.com/i/web/status/1577135593909125120	http://twitter.com/i/web/status/1584152139378880513	http://twitter.com/i/web/status/1577669715371196417	http://twitter.com/i/web/status/1582367366469427201
